ID_x,module-id,comment,exposure_time,current,voltage,iso,aperture,camera,filename,identifier,Crack,Contact,Corrosion,Interconnect,sinton_iv_id,Sample_ID,Batch_ID,Measurement_Date-Time,date_y,time_y,load_voltage,reference_constant,voltage_temperature_coefficient,temperature-offset,setpoint-initial,step-size-one,step-size-switch,step-size-two,setpoint-isc-voltage,pulse-wait-time,pulse-wait-time-voc,pulse-length,pulse-wait-time-voc-length,ID_y,User_ID,txt_filename,mfr_filename,Isc_(A),Voc_(V),Imp_(A),Vmp_(V),Pmp_(W),FF_(percent),Efficiency_(percent),Rsh_(ohm),Rs_(ohm),Jsc_(A/cm2),Voc_(V/cell),Jmp_(A/cm2),Vmp_(V/cell),Pmp_(W/cm2),Cell_Efficiency_(percent),Rsh_(ohm-cm2),Rs_(ohm-cm2),ILoad_(A),VLoad_(V),FFLoad_(percent),PLoad_(W),EffLoad_(percent),RsLoad_(ohm),JLoad_(A/cm2),VLoad_(V/cell),PLoad_(W/cm2),Cell_EffLoad_(percent),RsLoad_(ohm-cm2),Rs_Modulation_(ohm-cm2),Measured_Temperature_(C),Total_Test_Time_(s),pJmp_(A/cm2),pVmp_(V/cell),pPmp_(W/cm2),pFF_(percent),pEfficiency_(percent),n_at_1_sun,Jo1_(A/cm2),Jo2_(A/cm2),Jo_at_Vmp_(fA/cm2),Jo_at_Voc_(fA/cm2),Lifetime_at_Vmp_(us),Doping_(cm-3),Measured_Resistivity_(Ohm-cm),Measured_Thickness_(cm),Max_Intensity_(suns),Intensity_@_flash_cutoff_(suns),V_at_Isc_(V),dV/dt,V_Pad_0_(V),Capacitance_(uF/cm2),Pmp_Error_due_to_Capacitance_(percent),Pm/Pe,Total_IV_Curve_Loss_(percent),BulkSRH_AND_Jo_Power_Loss_(percent),Rs_Power_Loss_(percent),Rsh_Power_Loss_(percent),Richter_Limit_Efficiency_(percent),Delta_Power_per_(fA/cm2)_at_pVmp_(percent),Dark_Break_Interpolated,Calibration,Resistivity_(ohm-cm),Analysis_Resistivity_(ohm-cm),Sample_Type,Thickness_(cm),Cell_Area_(cm2),Total_Area_(cm2),Number_of_Cells_per_String,Number_of_Strings,Temperature_(C),Intensity_(suns),Analysis_Type,Nominal_Load_Voltage_(mV/cell),Rs_Modulation_Target_(ohm-cm2),Reference_Constant_(V/sun),Voltage_Temperature_Coefficient_(mV/C),Temperature_Offset_(C),Power_per_Sun_(W/m2),Conductivity_Modulation_(ohm-cm2/V),Auger_Coefficient,Band_Gap_Narrowing,Fit_Method,Carrier_Density_Center_Point_(cm-3),Percent_Fit,Lower_Bound_(cm-3),Upper_Bound_(cm-3),Rsh_Lifetime_Correction,Rsh_Measurement_Method,SunsVoc_Rsh_Voltage_(V),Do_Dark_Break_Measurement,Temperature_Measurement_Method,Number_of_dRsh_Points,dRsh_Output_Vlimit_(V),Current_Transfer,Voltage_Transfer,Temperature_Transfer,Final_Bin,Bin_Index,Do_Doping_Measurement,Doping_Sample_Time_(us),Doping_Measurement_Length_(us),Measurement_Type,Comments,Measurement_Date-Time_String,Software_Version,Recipe_Filename,Forward_Dark_IV_Interpolated?,Doping_Calibration_Factor_(V/sun),Vmp_Correction_Factor_(percent),Flash_1/e_Decay_Time_(ms),Missed_Flashes,Auger_Method,Photon_Recycling,Photon_Recycling_Equation,module_id,identifier_defect,Measurement_DateTime,square,ring,crack,bright_crack,hotspot,gridline_darkening,near_busbar,shattered,serial_number,datetime
,,,,,,,,,,20220117_103700_SHELL_M55_6330431269,,,,,19724.0,20220117_103638_6330431269_02,20220117_SHELL_M55,2022-01-17 10:37:00,20220117.0,103638,483.0,0.247409,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,15000.0,180000.0,23932.0,DJC,IVT20220117-SHELL_M55-20220117_103638_6330431269_X_02.txt,IVT20220117-SHELL_M55-20220117_103638_6330431269_X_02.mfr,3.171152,21.59873,2.889523,16.741363,48.374561,70.627156,11.441476,1431.263677,0.831389,0.03023,0.599965,0.027546,0.465038,0.01281,12.809703,4170.543326,2.422576,2.889523,16.741363,70.627156,48.374561,11.441476,0.831389,0.027546,0.465038,0.01281,12.809703,2.422576,5.353834,22.901745,48.174441,0.028452,0.519071,0.014769,81.428029,14.768665,0.978566,1.9e-12,2.73e-08,,,13.840446,5470000000000000.0,2.607053,,1.182127,0.1055,2.013719,1356.767839,16.741363,1.469437,,,,9.059382,12.548885,0.421783,,,0.0,0.0,2.607053,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,3.481769,0.247409,2.2,-0.6,1000.0,13.269862,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/17/2022 10:37,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0076,,,,,,,,,,,6330431269.0,2022-01-17 10:37:00
,,,,,,,,,,20220117_103800_SHELL_M55_6330431269,,,,,19725.0,20220117_103751_6330431269_01,20220117_SHELL_M55,2022-01-17 10:38:00,20220117.0,103751,483.0,0.247409,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,15000.0,180000.0,23933.0,DJC,IVT20220117-SHELL_M55-20220117_103751_6330431269_X_01.txt,IVT20220117-SHELL_M55-20220117_103751_6330431269_X_01.mfr,3.172763,21.598963,2.897855,16.689961,48.365091,70.576718,11.439236,1421.989602,0.83846,0.030246,0.599971,0.027625,0.46361,0.012807,12.807195,4143.519701,2.443179,2.897855,16.689961,70.576718,48.365091,11.439236,0.83846,0.027625,0.46361,0.012807,12.807195,2.443179,5.279903,22.948049,49.806737,0.028462,0.5192,0.014777,81.432866,14.777204,0.978833,1.9e-12,2.73e-08,,,13.888553,5560000000000000.0,2.566155,,1.177784,0.106709,2.019438,1310.888948,16.689961,1.408757,,,,8.649607,12.708025,0.423786,,,0.0,0.0,2.566155,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,3.481308,0.247409,2.2,-0.6,1000.0,13.481846,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/17/2022 10:38,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0076,,,,,,,,,,,6330431269.0,2022-01-17 10:38:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220126_113429_SHELL_M55_6330431269,2022-01-26 11:34:29,0.9887456236111112,0.0023181266991666,0.0511318354166666,0.0057358982572222,0.0284279090533333,0.00103332537,0.0033816576513888,0.0002071136036111,6330431269.0,2022-01-26 11:34:29
20320.0,F0201-0076,X,3.0,0.025,16.567,1000,9/5,DSLR-CMOS,20220129_071225_SHELL_M55_6330431269_X_3s_0.025A_16.567V.jpg,20220129_071225_SHELL_M55_6330431269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431269.0,2022-01-29 07:12:25
20321.0,F0201-0076,X,3.0,0.194,19.38,1000,9/5,DSLR-CMOS,20220129_071259_SHELL_M55_6330431269_X_3s_0.194A_19.380V.jpg,20220129_071259_SHELL_M55_6330431269,9.4898298,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431269.0,2022-01-29 07:12:59
20322.0,F0201-0076,X,3.0,0.296,19.904,1000,9/5,DSLR-CMOS,20220129_071333_SHELL_M55_6330431269_X_3s_0.296A_19.904V.jpg,20220129_071333_SHELL_M55_6330431269,1.1365863,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431269.0,2022-01-29 07:13:33
20323.0,F0201-0076,X,1.0,1.392,22.021,1000,9/5,DSLR-CMOS,20220129_071407_SHELL_M55_6330431269_X_1s_1.392A_22.021V.jpg,20220129_071407_SHELL_M55_6330431269,4.6548725,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431269.0,2022-01-29 07:14:07
20324.0,F0201-0076,X,1.0,2.394,22.971,1000,9/5,DSLR-CMOS,20220129_071434_SHELL_M55_6330431269_X_1s_2.394A_22.971V.jpg,20220129_071434_SHELL_M55_6330431269,3.5511528,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431269.0,2022-01-29 07:14:34
20325.0,F0201-0076,X,1.0,3.392,23.697,1000,9/5,DSLR-CMOS,20220129_071503_SHELL_M55_6330431269_X_1s_3.392A_23.697V.jpg,20220129_071503_SHELL_M55_6330431269,0.9277724,0.0011112,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431269.0,2022-01-29 07:15:03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220114_133758_SHELL_M55_6330431271,2022-01-14 13:37:58,0.9671993230555554,0.0052596914638888,0.0195137835416666,0.0079641147575,0.0539932691627777,0.0009867258080555,0.0007768652216666,0.0002900091229722,6330431271.0,2022-01-14 13:37:58
,,,,,,,,,,20220114_175900_SHELL_M55_6330431271,,,,,19702.0,20220114_175834_6330431271_01,20220114_SHELL_M55,2022-01-14 17:59:00,20220114.0,175834,483.0,0.247409,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,23910.0,DJC,IVT20220114-SHELL_M55-20220114_175834_6330431271_X_01.txt,IVT20220114-SHELL_M55-20220114_175834_6330431271_X_01.mfr,3.15647,21.645614,2.873672,16.639566,47.816658,69.985431,11.309522,1489.002062,0.898321,0.03009,0.601267,0.027394,0.46221,0.012662,12.661969,4338.786564,2.617608,2.873672,16.639566,69.985431,47.816658,11.309522,0.898321,0.027394,0.46221,0.012662,12.661969,2.617608,5.267164,22.706679,49.295789,0.028347,0.520607,0.014758,81.569683,14.757825,0.976345,1.81e-12,2.44e-08,,,15.031562,5590000000000000.0,2.550884,,1.162296,0.539869,1.889388,1335.572979,16.639566,1.561395,,,,8.905629,13.430488,0.408959,,,0.0,0.0,2.550884,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,3.459517,0.247409,2.2,-0.6,1000.0,14.416473,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/14/2022 17:59,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0074,,,,,,,,,,,6330431271.0,2022-01-14 17:59:00
,,,,,,,,,,20220114_180000_SHELL_M55_6330431271,,,,,19703.0,20220114_175940_6330431271_02,20220114_SHELL_M55,2022-01-14 18:00:00,20220114.0,175940,483.0,0.247409,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,23911.0,DJC,IVT20220114-SHELL_M55-20220114_175940_6330431271_X_02.txt,IVT20220114-SHELL_M55-20220114_175940_6330431271_X_02.mfr,3.158009,21.642234,2.875697,16.624437,47.806846,69.947893,11.307201,1513.398675,0.902324,0.030105,0.601173,0.027414,0.46179,0.012659,12.65937,4409.875583,2.629272,2.875697,16.624437,69.947893,47.806846,11.307201,0.902324,0.027414,0.46179,0.012659,12.65937,2.629272,5.272005,22.725592,49.338018,0.028364,0.520579,0.014765,81.584875,14.765465,0.977413,1.81e-12,2.45e-08,,,14.824478,5500000000000000.0,2.593818,,1.157242,0.545274,1.911457,1313.712312,16.624437,1.58551,,,,9.165783,13.501107,0.402133,,,0.0,0.0,2.593818,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,3.446987,0.247409,2.2,-0.6,1000.0,14.620378,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/14/2022 18:00,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0074,,,,,,,,,,,6330431271.0,2022-01-14 18:00:00
,,,,,,,,,,20220114_180100_SHELL_M55_6330431271,,,,,19704.0,20220114_180054_6330431271_01,20220114_SHELL_M55,2022-01-14 18:01:00,20220114.0,180054,483.0,0.247409,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,23912.0,DJC,IVT20220114-SHELL_M55-20220114_180054_6330431271_X_01.txt,IVT20220114-SHELL_M55-20220114_180054_6330431271_X_01.mfr,3.159781,21.639583,2.876807,16.621152,47.815848,69.930398,11.30933,1505.222552,0.904435,0.030122,0.6011,0.027424,0.461699,0.012662,12.661754,4386.051269,2.635423,2.876807,16.621152,69.930398,47.815848,11.30933,0.904435,0.027424,0.461699,0.012662,12.661754,2.635423,5.295589,22.750467,49.310223,0.028387,0.520447,0.014774,81.594494,14.773681,0.973609,1.81e-12,2.45e-08,,,15.027958,5570000000000000.0,2.561837,,1.15642,0.545636,1.985769,1332.930135,16.621152,1.571693,,,,8.957366,13.535243,0.40417,,,0.0,0.0,2.561837,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,3.467426,0.247409,2.2,-0.6,1000.0,15.109669,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/14/2022 18:01,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0074,,,,,,,,,,,6330431271.0,2022-01-14 18:01:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220126_115418_SHELL_M55_6330431271,2022-01-26 11:54:18,0.98689833,0.0025447842483333,0.0557575478333333,0.0062733863927777,0.0281865265552777,0.0011852805947222,0.0031617912591666,0.0001807911252499,6330431271.0,2022-01-26 11:54:18
19888.0,F0201-0074,X,3.0,0.025,16.32,1000,9/5,DSLR-CMOS,20220128_111450_SHELL_M55_6330431271_X_3s_0.025A_16.320V.jpg,20220128_111450_SHELL_M55_6330431271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431271.0,2022-01-28 11:14:50
19889.0,F0201-0074,X,3.0,0.195,19.132,1000,9/5,DSLR-CMOS,20220128_111519_SHELL_M55_6330431271_X_3s_0.195A_19.132V.jpg,20220128_111519_SHELL_M55_6330431271,7.0675486,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431271.0,2022-01-28 11:15:19
19890.0,F0201-0074,X,3.0,0.296,19.667,1000,9/5,DSLR-CMOS,20220128_111548_SHELL_M55_6330431271_X_3s_0.296A_19.667V.jpg,20220128_111548_SHELL_M55_6330431271,6.446335299999999,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431271.0,2022-01-28 11:15:48
19891.0,F0201-0074,X,1.0,1.392,21.868,1000,9/5,DSLR-CMOS,20220128_111617_SHELL_M55_6330431271_X_1s_1.392A_21.868V.jpg,20220128_111617_SHELL_M55_6330431271,1.6544064,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431271.0,2022-01-28 11:16:17
19892.0,F0201-0074,X,1.0,2.394,22.876,1000,9/5,DSLR-CMOS,20220128_111640_SHELL_M55_6330431271_X_1s_2.394A_22.876V.jpg,20220128_111640_SHELL_M55_6330431271,2.9615374,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431271.0,2022-01-28 11:16:40
19893.0,F0201-0074,X,1.0,3.392,23.652,1000,9/5,DSLR-CMOS,20220128_111703_SHELL_M55_6330431271_X_1s_3.392A_23.652V.jpg,20220128_111703_SHELL_M55_6330431271,0.7070264,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431271.0,2022-01-28 11:17:03
,,,,,,,,,,20220124_142900_SHELL_M55_6330431282,,,,,19952.0,20220124_142841_6330431282_01,20220124_SHELL_M55,2022-01-24 14:29:00,20220124.0,142841,483.0,0.247213904,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,24159.0,DJC,IVT20220124-SHELL_M55-20220124_142841_6330431282_X_01.txt,IVT20220124-SHELL_M55-20220124_142841_6330431282_X_01.mfr,3.115115,21.59458,2.684841,14.573089,39.12643,58.163608,9.254122,1475.876046,1.881221,0.029696,0.599849,0.025594,0.404808,0.010361,10.360775,4300.538812,5.48167,2.684841,14.573089,58.163608,39.12643,9.254122,1.881221,0.025594,0.404808,0.010361,10.360775,5.48167,8.302425,22.273407,49.474162,0.027959,0.519123,0.014514,81.479369,14.514048,0.961585,1.89e-12,2.56e-08,,,0.0,4160000000000000.0,3.386061,,1.180931,0.545174,2.223521,2163.704723,14.573089,3.212943,,,,,25.737944,0.426836,,,0.0,1.0,3.386061,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,6.204605,0.247214,2.2,-0.6,1000.0,28.831807,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/24/2022 14:29,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0002,,,,,,,,,,,6330431282.0,2022-01-24 14:29:00
,,,,,,,,,,20220124_143000_SHELL_M55_6330431282,,,,,19953.0,20220124_142947_6330431282_02,20220124_SHELL_M55,2022-01-24 14:30:00,20220124.0,142947,483.0,0.247213904,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,1500.0,3000.0,5000.0,180000.0,24160.0,DJC,IVT20220124-SHELL_M55-20220124_142947_6330431282_X_02.txt,IVT20220124-SHELL_M55-20220124_142947_6330431282_X_02.mfr,3.116405,21.587491,2.681743,14.582011,39.105209,58.127076,9.249103,1418.405329,1.884791,0.029708,0.599653,0.025565,0.405056,0.010355,10.355156,4133.075528,5.49207,2.681743,14.582011,58.127076,39.105209,9.249103,1.884791,0.025565,0.405056,0.010355,10.355156,5.49207,8.256689,22.339281,49.39689,0.027967,0.519209,0.014521,81.510096,14.520767,0.962738,1.89e-12,2.57e-08,,,0.0,4450000000000000.0,3.176901,,1.167703,0.540913,2.295172,2152.816754,14.582011,3.053181,,,,,25.740408,0.444233,,,0.0,1.0,3.176901,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,6.260837,0.247214,2.2,-0.6,1000.0,28.315826,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/24/2022 14:30,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0002,,,,,,,,,,,6330431282.0,2022-01-24 14:30:00
,,,,,,,,,,20220124_143200_SHELL_M55_6330431282,,,,,19954.0,20220124_143101_6330431282_01,20220124_SHELL_M55,2022-01-24 14:32:00,20220124.0,143101,483.0,0.247213904,2.2,-0.6,0.0,60.0,440.0,18.0,0.0,3000.0,3000.0,15000.0,180000.0,24161.0,DJC,IVT20220124-SHELL_M55-20220124_143101_6330431282_X_01.txt,IVT20220124-SHELL_M55-20220124_143101_6330431282_X_01.mfr,3.115979,21.582434,2.684549,14.581375,39.144419,58.206956,9.258377,1424.181042,1.880062,0.029704,0.599512,0.025592,0.405038,0.010366,10.365538,4149.905314,5.478291,2.684549,14.581375,58.206956,39.144419,9.258377,1.880062,0.025592,0.405038,0.010366,10.365538,5.478291,8.221619,22.418554,90.535407,0.027969,0.519087,0.014518,81.52606,14.518222,0.964128,1.89e-12,2.57e-08,,,0.0,4230000000000000.0,3.338063,,1.164658,0.105853,2.269749,2076.193125,14.581375,3.182599,,,,,25.713225,0.44231,,,0.0,1.0,3.338063,,p-type,0.018,104.9,4228.0,36.0,1.0,25.0,1.0,Generalized,483.0,6.279901,0.247214,2.2,-0.6,1000.0,27.528701,1.66e-30,OFF,Center Point,3000000000000000.0,30.0,2000000000000000.0,4000000000000000.0,OFF,SunsVoc Rsh (Module),0.45,0.0,Thermocouple,2.0,10.0,-0.05,3.0108,0.01,A,0.0,1.0,0.0,0.0,Full IV,,1/24/2022 14:32,,FSEC_Shell-M55.mfi,,,,,,Sinton,,,F0201-0002,,,,,,,,,,,6330431282.0,2022-01-24 14:32:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220124_150504_SHELL_M55_6330431282,2022-01-24 15:05:04,0.9674035958333334,0.0111591802166666,0.0734044349111111,0.0147124753777777,0.0627529671397222,0.0024233569722222,0.003443806485,0.0002914282927777,6330431282.0,2022-01-24 15:05:04
19990.0,F0201-0002,X,3.0,0.025,16.279,1000,9/5,DSLR-CMOS,20220128_125539_SHELL_M55_6330431282_X_3s_0.025A_16.279V.jpg,20220128_125539_SHELL_M55_6330431282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431282.0,2022-01-28 12:55:39
19991.0,F0201-0002,X,3.0,0.195,19.254,1000,9/5,DSLR-CMOS,20220128_125608_SHELL_M55_6330431282_X_3s_0.195A_19.254V.jpg,20220128_125608_SHELL_M55_6330431282,10.1317479,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431282.0,2022-01-28 12:56:08
19992.0,F0201-0002,X,3.0,0.296,19.869,1000,9/5,DSLR-CMOS,20220128_125636_SHELL_M55_6330431282_X_3s_0.296A_19.869V.jpg,20220128_125636_SHELL_M55_6330431282,17.114882,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431282.0,2022-01-28 12:56:36
19993.0,F0201-0002,X,1.0,1.392,22.743,1000,9/5,DSLR-CMOS,20220128_125705_SHELL_M55_6330431282_X_1s_1.392A_22.743V.jpg,20220128_125705_SHELL_M55_6330431282,6.6902279,0.0007652,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431282.0,2022-01-28 12:57:05
19994.0,F0201-0002,X,1.0,2.394,24.303,1000,9/5,DSLR-CMOS,20220128_125728_SHELL_M55_6330431282_X_1s_2.394A_24.303V.jpg,20220128_125728_SHELL_M55_6330431282,4.492792,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330431282.0,2022-01-28 12:57:28
